experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,category_label,latent_dim
baseline_r3,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,13.974951,3.250261,859.295776,3382570.000000,0.836519,0.757527,2.008283,4976006,22.90,37,False,False,ReLU,EARLY_STOPPED,14.12260628,14.35878086,10.20452499,26,1.016723,False,"[""59.30490875"", ""36.40821838"", ""38.41403580"", ""28.39822769"", ""28.67298698"", ""21.18589592"", ""18.61316299"", ""20.80366325"", ""17.98639297"", ""18.71154594"", ""17.83111954"", ""15.40232468"", ""17.91889572"", ""15.76292896"", ""15.51849842"", ""15.12014294"", ""14.87221432"", ""15.78626060"", ""14.59978294"", ""14.23063469"", ""14.13667393"", ""17.06537819"", ""17.06712151"", ""14.34872055"", ""14.17597961"", ""14.22040176"", ""14.12260628"", ""14.23805046"", ""17.89101982"", ""17.83638382"", ""15.81671429"", ""16.42363548"", ""15.22169971"", ""17.10325050"", ""14.67344952"", ""15.05681610"", ""14.35878086""]",3,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
baseline_r3,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,13.719566,3.191082,850.805908,3363655.500000,0.821259,0.732183,1.906668,4976006,28.36,47,False,False,ReLU,EARLY_STOPPED,13.76981354,13.92575455,9.79928970,36,1.011325,False,"[""48.81133270"", ""29.37393761"", ""27.44820404"", ""22.78678513"", ""21.12377739"", ""16.44481659"", ""16.46894836"", ""20.20449257"", ""15.47386456"", ""15.28519535"", ""14.93454742"", ""15.37942982"", ""14.88633251"", ""14.33681679"", ""14.11453152"", ""16.49652481"", ""15.64619064"", ""14.79103565"", ""14.69466877"", ""14.19330406"", ""15.10443878"", ""14.08259678"", ""14.12709522"", ""15.50970650"", ""14.38956261"", ""14.38162136"", ""16.04074860"", ""13.84787750"", ""14.28603363"", ""16.07083511"", ""15.24195290"", ""17.01905251"", ""14.12166023"", ""14.26537895"", ""14.22005844"", ""15.55757236"", ""13.76981354"", ""14.24349976"", ""15.61720085"", ""14.07175255"", ""15.31301117"", ""14.73723507"", ""14.09513283"", ""14.85987186"", ""13.88396454"", ""13.79638958"", ""13.92575455""]",3,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
baseline_r3,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,13.429538,3.053334,821.871582,3239911.750000,0.795054,0.711526,1.843336,4840550,49.33,83,False,False,ReLU,EARLY_STOPPED,13.58938026,13.96164036,9.21342945,72,1.027393,False,"[""55.19199371"", ""37.16057968"", ""28.67972374"", ""23.63462830"", ""20.55498505"", ""23.26091003"", ""16.68855476"", ""17.08178139"", ""16.21036339"", ""15.93475914"", ""15.15541267"", ""15.01704121"", ""15.06511593"", ""17.52478409"", ""14.74362469"", ""14.49257565"", ""14.64701939"", ""14.41320801"", ""16.67859268"", ""15.51652813"", ""14.85220337"", ""14.49787140"", ""14.36792564"", ""16.28444290"", ""14.05818176"", ""14.13853931"", ""14.93789768"", ""14.93320656"", ""14.52069187"", ""14.26366615"", ""14.00728893"", ""14.65148354"", ""14.40136433"", ""14.03562737"", ""15.34167385"", ""13.97851944"", ""13.94670010"", ""14.18438721"", ""14.13032246"", ""14.03458786"", ""13.88696098"", ""15.81390762"", ""14.13491058"", ""13.80958271"", ""13.85065937"", ""15.27269936"", ""13.65039635"", ""13.77199459"", ""13.90498066"", ""14.19640255"", ""13.64936447"", ""13.73693466"", ""14.41195488"", ""13.85901260"", ""13.78229904"", ""13.65135765"", ""14.02912140"", ""14.00218868"", ""13.60180569"", ""13.71919250"", ""14.01922512"", ""14.18803024"", ""13.62627220"", ""14.09580135"", ""13.59222507"", ""13.95567799"", ""13.64748001"", ""14.26381207"", ""13.62346840"", ""13.96696377"", ""13.65281773"", ""14.15706825"", ""13.58938026"", ""13.84535599"", ""13.74067497"", ""13.83033943"", ""13.71683311"", ""13.90901756"", ""13.60404205"", ""13.75980186"", ""13.79587936"", ""13.65380478"", ""13.96164036""]",3,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
baseline_r3,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,13.509677,3.081147,826.454834,3266548.250000,0.801005,0.718886,1.870585,4840550,43.33,72,False,False,ReLU,EARLY_STOPPED,13.59989834,13.82243443,9.42811298,61,1.016363,False,"[""54.30633545"", ""33.43200302"", ""26.83667183"", ""26.80521011"", ""22.42796707"", ""20.81796455"", ""18.85980606"", ""17.31414223"", ""17.38784790"", ""16.67152023"", ""16.26177025"", ""15.17762375"", ""15.05013275"", ""15.02006626"", ""16.08880997"", ""15.55807590"", ""14.43740654"", ""14.53059769"", ""14.65646458"", ""14.58752728"", ""14.23223209"", ""14.19346905"", ""15.53214169"", ""14.46639633"", ""14.13463497"", ""14.78009415"", ""14.84961700"", ""14.21957111"", ""14.98187065"", ""14.37042904"", ""14.30475426"", ""14.99311924"", ""15.11922646"", ""14.60103416"", ""14.08531284"", ""14.79427624"", ""14.75512218"", ""13.98684692"", ""14.07074165"", ""14.25098228"", ""14.70838547"", ""14.30554199"", ""14.31866074"", ""13.97468758"", ""14.08567905"", ""13.76921082"", ""13.73580074"", ""13.91167355"", ""13.98646069"", ""13.66541576"", ""13.77521610"", ""14.59345531"", ""13.64955711"", ""13.78987408"", ""13.86236668"", ""14.52984333"", ""13.70672798"", ""14.18289948"", ""13.63129044"", ""14.67318058"", ""13.80211449"", ""13.59989834"", ""14.24958992"", ""13.68581009"", ""14.05415535"", ""13.70248508"", ""13.89871216"", ""13.82264042"", ""13.89104080"", ""13.67074966"", ""13.63179874"", ""13.82243443""]",3,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
baseline_r3,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,14.762206,3.471691,908.283203,3464271.000000,0.888465,0.788656,2.052142,4840550,23.45,38,False,False,ReLU,EARLY_STOPPED,14.24435425,17.75083923,15.90342712,27,1.246167,False,"[""54.18999100"", ""34.34403229"", ""35.84336472"", ""25.98110390"", ""24.42216873"", ""22.06453323"", ""21.60923386"", ""27.26957130"", ""23.59315681"", ""17.49371529"", ""17.89756775"", ""16.72883224"", ""18.31196976"", ""16.39817047"", ""16.06562042"", ""17.22706223"", ""15.77749443"", ""15.73851871"", ""15.48222923"", ""17.27277756"", ""19.68195724"", ""16.04510307"", ""16.19230652"", ""18.89988899"", ""15.93805599"", ""14.84556675"", ""14.98478222"", ""14.24435425"", ""14.78031349"", ""14.91954517"", ""14.77471447"", ""14.59137726"", ""15.56022453"", ""17.32820129"", ""14.70113850"", ""14.93375015"", ""16.78702927"", ""17.75083923""]",3,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
baseline_r3,GenericAELG+SeasonalityAELG+TrendAELG_ld16,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,13.520593,3.086252,831.299805,3281042.250000,0.801982,0.721697,1.880422,4885702,31.70,52,False,False,ReLU,EARLY_STOPPED,13.76813412,13.78403282,10.45964146,41,1.001155,False,"[""68.15252686"", ""43.52067184"", ""29.95956230"", ""22.37573242"", ""20.20022202"", ""18.36128616"", ""21.43160629"", ""24.88937759"", ""18.47954750"", ""22.06812286"", ""19.27544975"", ""17.32004166"", ""17.31597710"", ""17.02233505"", ""15.78460503"", ""15.98195553"", ""15.87814140"", ""16.64016342"", ""16.88208961"", ""15.19337749"", ""15.18883324"", ""14.96109486"", ""15.47029305"", ""14.77933407"", ""14.32325268"", ""15.07415867"", ""14.69225502"", ""14.86117840"", ""14.01860428"", ""14.59726238"", ""14.63799191"", ""15.00178528"", ""14.14997005"", ""14.08936787"", ""14.57574558"", ""13.95363617"", ""13.84477139"", ""13.89293480"", ""14.84441757"", ""14.34224415"", ""13.94807434"", ""13.76813412"", ""13.80301094"", ""14.90525913"", ""13.83471966"", ""13.85041618"", ""14.08221436"", ""14.15357590"", ""13.85587406"", ""13.87101746"", ""15.04728794"", ""13.78403282""]",3,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,16
baseline_r3,GenericAELG+SeasonalityAELG+TrendAELG_ld16,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,14.394966,3.445251,899.574585,3533194.750000,0.873903,0.778802,2.011162,4885702,18.21,28,False,False,ReLU,EARLY_STOPPED,14.13944054,14.17341995,10.63811207,17,1.002403,False,"[""66.52187347"", ""36.57884216"", ""30.54476929"", ""24.35280800"", ""19.44108391"", ""18.12919807"", ""17.53967476"", ""16.49728012"", ""16.49042892"", ""15.31002808"", ""15.37546635"", ""15.43016720"", ""19.07087898"", ""16.00619316"", ""14.76573277"", ""15.05019474"", ""18.05905914"", ""14.13944054"", ""16.31328964"", ""15.23502350"", ""14.32205677"", ""14.96298885"", ""15.96590996"", ""15.03630829"", ""16.96155739"", ""14.87259102"", ""15.16159630"", ""14.17341995""]",3,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,16
baseline_r3,GenericAELG+SeasonalityAELG+TrendAELG_ld16,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,13.571471,3.139771,836.977783,3277188.000000,0.810272,0.720576,1.864136,4885702,44.81,75,False,False,ReLU,EARLY_STOPPED,13.64985561,13.75431347,9.44602013,64,1.007653,False,"[""51.94926453"", ""30.13523293"", ""28.95703888"", ""26.18074989"", ""23.26665497"", ""21.11246490"", ""19.66621399"", ""18.74289894"", ""20.23157120"", ""17.57188416"", ""18.45990562"", ""18.04645348"", ""15.96429634"", ""18.00456619"", ""15.86522579"", ""15.93869305"", ""15.93931484"", ""15.30385971"", ""16.68717957"", ""16.78621674"", ""14.85107231"", ""14.90236378"", ""14.55963135"", ""14.75647926"", ""14.97942352"", ""16.01631737"", ""14.86286831"", ""14.38061237"", ""14.16054630"", ""14.98968792"", ""14.42092705"", ""14.29461384"", ""13.99667835"", ""15.32110310"", ""14.20875454"", ""14.87704372"", ""14.21648598"", ""14.13921833"", ""14.70081806"", ""13.98412800"", ""14.06300449"", ""14.49357700"", ""14.47592831"", ""14.07795238"", ""15.58387184"", ""15.37158012"", ""13.91075134"", ""14.53629303"", ""14.19047260"", ""13.92061520"", ""15.18283176"", ""13.96615791"", ""13.92145348"", ""13.93313885"", ""13.80713177"", ""14.87550640"", ""13.75796700"", ""13.83706951"", ""13.98607349"", ""14.34768772"", ""13.67118359"", ""13.70570278"", ""13.84162903"", ""14.43637657"", ""13.64985561"", ""13.73101616"", ""13.77695656"", ""14.56871891"", ""13.70462132"", ""14.00695610"", ""13.80616665"", ""13.72082233"", ""14.09110832"", ""13.83590794"", ""13.75431347""]",3,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,16
baseline_r3,GenericAELG+SeasonalityAELG+TrendAELG_ld32,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,15.005964,3.614710,920.065613,3419722.000000,0.913918,0.811914,2.068391,4976006,18.21,29,False,False,ReLU,EARLY_STOPPED,14.67783165,16.93928909,11.52776527,18,1.154073,False,"[""55.58682251"", ""28.70854950"", ""25.43073845"", ""19.99432373"", ""20.17206764"", ""17.39210129"", ""16.34428787"", ""16.13335991"", ""15.55021572"", ""15.27778625"", ""17.23445320"", ""16.25503540"", ""20.42484665"", ""17.63119507"", ""19.95926857"", ""15.34763432"", ""16.06319046"", ""15.67932701"", ""14.67783165"", ""14.84054375"", ""16.48237801"", ""16.61328888"", ""18.82989693"", ""15.15300560"", ""14.84993744"", ""15.48165798"", ""15.87424088"", ""21.59692574"", ""16.93928909""]",3,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,32
baseline_r3,GenericAELG+SeasonalityAELG+TrendAELG_ld32,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,14.609486,3.423921,891.725769,3359654.250000,0.877782,0.779855,2.003797,4976006,14.77,22,False,False,ReLU,EARLY_STOPPED,14.46135902,16.15971565,10.86188984,11,1.117441,False,"[""44.85062027"", ""30.45402145"", ""24.38758469"", ""26.70896149"", ""22.77355003"", ""18.48626137"", ""17.70207214"", ""16.09064102"", ""15.35026264"", ""15.21091747"", ""15.01714134"", ""14.46135902"", ""14.82389832"", ""14.57612133"", ""14.60382366"", ""14.60206509"", ""14.67769051"", ""14.81957245"", ""15.68089771"", ""14.62349701"", ""14.53903294"", ""16.15971565""]",3,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,32
baseline_r3,GenericAELG+SeasonalityAELG+TrendAELG_ld32,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,13.620607,3.131862,843.281738,3345298.250000,0.810780,0.719742,1.855204,4976006,33.43,55,False,False,ReLU,EARLY_STOPPED,13.60121632,15.64727306,10.10550785,44,1.150432,False,"[""59.38255310"", ""30.18810081"", ""28.49409485"", ""24.51133919"", ""20.35622978"", ""17.20739555"", ""18.00434685"", ""19.85347939"", ""16.43975830"", ""16.02632713"", ""15.62000179"", ""15.64919186"", ""16.15087891"", ""15.95115185"", ""14.59947968"", ""14.78532600"", ""15.04870415"", ""18.37607574"", ""17.56113815"", ""16.27750206"", ""14.97566128"", ""14.72960567"", ""14.35633469"", ""16.19141388"", ""15.77859688"", ""14.63865852"", ""14.08490658"", ""15.35903931"", ""14.53208160"", ""14.13177490"", ""15.37415123"", ""14.18513680"", ""13.85352039"", ""14.14712811"", ""13.99386978"", ""15.43081093"", ""13.87320614"", ""13.92358685"", ""13.96750450"", ""13.76250553"", ""14.42106247"", ""13.75123596"", ""13.83821774"", ""13.64184475"", ""13.60121632"", ""13.66285706"", ""13.91002846"", ""13.76499557"", ""13.67376900"", ""13.66857719"", ""14.23250771"", ""13.82339001"", ""14.58431339"", ""13.82328415"", ""15.64727306""]",3,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,32
baseline_r3,TrendAELG+GenericAELG_ld8,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,0,42,13.497376,3.077752,831.795227,3315455.000000,0.800202,0.715712,1.876673,606825,48.62,86,False,False,ReLU,EARLY_STOPPED,13.59146976,13.65791130,9.51680946,75,1.004888,False,"[""106.35925293"", ""43.73637390"", ""29.36978722"", ""36.12787247"", ""25.75176048"", ""23.97258377"", ""25.44678497"", ""22.14347649"", ""21.45102119"", ""19.75470734"", ""20.78328514"", ""18.21408653"", ""17.56882286"", ""16.64995384"", ""16.00240707"", ""15.71169662"", ""18.75232124"", ""15.71520138"", ""15.99518299"", ""15.36612797"", ""15.71032715"", ""15.83206654"", ""15.76354980"", ""15.51963139"", ""14.87366199"", ""14.60388565"", ""14.32205677"", ""14.32977295"", ""14.47300911"", ""14.16089821"", ""14.05689240"", ""15.23924637"", ""14.01338482"", ""14.09493160"", ""14.44201469"", ""14.04298210"", ""13.95966816"", ""14.37985706"", ""13.88507652"", ""13.98633194"", ""14.14039230"", ""13.83166027"", ""13.90951538"", ""13.81866074"", ""13.86203575"", ""13.82012939"", ""13.89223003"", ""14.88036728"", ""14.22137547"", ""14.21703434"", ""13.74560738"", ""13.71882915"", ""14.10871983"", ""13.79178143"", ""14.27742481"", ""13.68969059"", ""13.67110729"", ""13.64216614"", ""14.18307590"", ""13.65643311"", ""13.70688343"", ""14.40911865"", ""13.68383121"", ""13.77415180"", ""13.80070877"", ""13.68586731"", ""13.94950771"", ""13.61385632"", ""13.82275677"", ""13.59847164"", ""13.73762894"", ""13.66486454"", ""13.66976929"", ""13.62771511"", ""13.72568893"", ""13.59146976"", ""13.68804169"", ""13.61408520"", ""13.65741539"", ""13.64468384"", ""13.65523815"", ""13.60731125"", ""13.67782211"", ""13.61065197"", ""13.64151096"", ""13.65791130""]",3,TrendAELG,AELG,GenericAELG,trend_generic,8
baseline_r3,TrendAELG+GenericAELG_ld8,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,13.556162,3.099598,840.755615,3370706.000000,0.804749,0.715500,1.853724,606825,42.82,76,False,False,ReLU,EARLY_STOPPED,13.59410477,13.63450909,9.47975826,65,1.002972,False,"[""111.58061218"", ""44.86404800"", ""27.56336594"", ""32.53512573"", ""27.10534286"", ""24.01219368"", ""22.28798676"", ""20.61944580"", ""19.40669060"", ""18.60161591"", ""16.96717072"", ""16.01120949"", ""15.85347652"", ""15.34066677"", ""14.93867779"", ""15.29211998"", ""16.97804260"", ""16.00991821"", ""14.69552708"", ""14.31619835"", ""15.38571167"", ""14.40657520"", ""14.43500996"", ""14.09186840"", ""13.95605850"", ""13.90027142"", ""14.11191750"", ""13.97124767"", ""13.91660023"", ""14.70536709"", ""14.09335423"", ""13.89130402"", ""14.70402622"", ""13.89775848"", ""14.17068863"", ""14.18956089"", ""13.79062366"", ""14.12942982"", ""13.79547596"", ""14.00606918"", ""14.57242012"", ""13.90766811"", ""14.28673458"", ""13.78497601"", ""13.69554520"", ""14.08565903"", ""13.70654583"", ""14.27916813"", ""13.72544193"", ""14.04185295"", ""13.69614410"", ""13.71642780"", ""13.74588966"", ""13.96356010"", ""13.69056892"", ""13.68992710"", ""13.85559750"", ""13.78957462"", ""13.76143646"", ""13.68097591"", ""13.77280331"", ""13.81011581"", ""13.61323547"", ""13.76172924"", ""13.69809532"", ""13.59410477"", ""14.07137489"", ""13.62967968"", ""13.90702152"", ""13.60539436"", ""13.93023682"", ""13.61258793"", ""13.71394730"", ""13.64675713"", ""13.80858803"", ""13.63450909""]",3,TrendAELG,AELG,GenericAELG,trend_generic,8
baseline_r3,TrendAELG+GenericAELG_ld8,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,14.181405,3.267682,866.183167,3327244.250000,0.845027,0.748450,1.955180,606825,19.98,34,False,False,ReLU,EARLY_STOPPED,14.25645065,14.59048653,10.37195778,23,1.023431,False,"[""112.94494629"", ""50.52410507"", ""30.13604355"", ""37.02688980"", ""29.00231552"", ""24.34165573"", ""22.99735641"", ""21.86694717"", ""20.25274467"", ""20.11845779"", ""18.17907143"", ""17.55075836"", ""16.90972900"", ""16.93887711"", ""15.88625717"", ""16.75897217"", ""15.16768456"", ""14.95669460"", ""15.25262737"", ""15.00466442"", ""14.64910698"", ""14.67583656"", ""14.78666210"", ""14.25645065"", ""14.67789555"", ""14.30215645"", ""14.73154736"", ""16.83220673"", ""14.99135780"", ""14.58541203"", ""14.66938210"", ""14.27775097"", ""18.14109612"", ""14.59048653""]",3,TrendAELG,AELG,GenericAELG,trend_generic,8
baseline_r3,TrendAELG+GenericAELG_ld16,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,0,42,13.645231,3.123190,843.192688,3362195.750000,0.810443,0.722724,1.879046,625353,24.90,43,False,False,ReLU,EARLY_STOPPED,13.77131081,13.90264988,10.09311295,32,1.009537,False,"[""125.41477966"", ""52.02050400"", ""29.12792206"", ""35.06370926"", ""28.06392860"", ""24.06368256"", ""22.48216057"", ""20.29754448"", ""18.82689857"", ""17.34256363"", ""16.03266335"", ""15.65281963"", ""15.40568447"", ""15.67875862"", ""14.84300041"", ""15.70984745"", ""14.55280399"", ""14.41124630"", ""14.78823280"", ""14.25553703"", ""14.18383980"", ""14.33844852"", ""14.25112724"", ""14.17436790"", ""13.92569828"", ""14.00331116"", ""14.29202843"", ""14.22696590"", ""13.84361458"", ""13.86485291"", ""14.17865467"", ""13.95980263"", ""13.77131081"", ""13.86539364"", ""13.96825123"", ""13.93759251"", ""14.06446362"", ""14.09278965"", ""13.92222309"", ""13.82730389"", ""13.82109642"", ""13.92317009"", ""13.90264988""]",3,TrendAELG,AELG,GenericAELG,trend_generic,16
baseline_r3,TrendAELG+GenericAELG_ld16,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,13.688798,3.158138,850.138794,3397907.250000,0.816173,0.726637,1.878148,625353,36.39,64,False,False,ReLU,EARLY_STOPPED,13.60773468,13.78102875,9.69754219,53,1.012735,False,"[""116.91280365"", ""50.19355011"", ""29.35412788"", ""34.78898239"", ""27.65789604"", ""25.05450821"", ""24.03586769"", ""20.61803055"", ""19.35473251"", ""17.92115974"", ""17.38683319"", ""15.64987946"", ""15.46297550"", ""15.06232452"", ""14.79497528"", ""14.56471634"", ""14.33597183"", ""15.13094139"", ""14.19480801"", ""14.04627419"", ""13.98532200"", ""15.43310165"", ""14.54634953"", ""14.20856285"", ""14.46612358"", ""14.20178032"", ""14.27640533"", ""13.90560913"", ""13.91966820"", ""14.46922588"", ""14.15025139"", ""14.24087048"", ""13.84848595"", ""14.41769791"", ""14.00598145"", ""13.85224342"", ""13.70827866"", ""14.14644051"", ""13.74099827"", ""14.48582077"", ""13.79331017"", ""14.57860184"", ""13.78295422"", ""13.67110729"", ""13.98143482"", ""13.66415501"", ""13.99593449"", ""13.67990589"", ""13.65764141"", ""13.84500694"", ""13.61171627"", ""13.75339222"", ""13.78603172"", ""13.60773468"", ""13.63165855"", ""14.01412201"", ""13.64260483"", ""13.68218613"", ""13.72662258"", ""13.60777950"", ""13.77654934"", ""13.64344120"", ""13.61241531"", ""13.78102875""]",3,TrendAELG,AELG,GenericAELG,trend_generic,16
baseline_r3,TrendAELG+GenericAELG_ld16,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,14.268920,3.372468,876.773926,3373604.000000,0.860889,0.770057,2.012739,625353,19.82,33,False,False,ReLU,EARLY_STOPPED,14.23337650,14.86282921,10.44437790,22,1.044224,False,"[""122.88003540"", ""47.11782074"", ""27.15123940"", ""31.02333069"", ""27.20686722"", ""24.34443665"", ""23.82610130"", ""21.16500664"", ""20.31344795"", ""17.92079926"", ""17.14167023"", ""16.71178627"", ""15.66506767"", ""15.04689407"", ""14.98173618"", ""15.40487671"", ""14.61282063"", ""15.84265995"", ""14.87347317"", ""15.76964569"", ""16.03544617"", ""15.76928520"", ""14.23337650"", ""14.34309006"", ""15.35185909"", ""14.39426517"", ""14.91933441"", ""15.71695805"", ""15.71463013"", ""14.47452164"", ""14.44244194"", ""14.94188404"", ""14.86282921""]",3,TrendAELG,AELG,GenericAELG,trend_generic,16
