experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,arch_pattern,ae_variant,latent_dim_cfg,thetas_dim_cfg,trend_thetas_dim_cfg,meta_predicted_best,meta_convergence_score
ae_search_r1,AutoEncoder_ld2_td5_ttd3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,0,42,25.737131,3.832032,184759.937500,3554166439936.000000,nan,1.892272,51.203922,5016405,256,1.02,7,False,False,ReLU,MAX_EPOCHS,30.89670753,30.89670753,38.42495346,6,1.000000,False,"[""97.68183899"", ""49.84564590"", ""33.04959106"", ""33.90111160"", ""33.48274612"", ""32.41034317"", ""30.89670753""]",1,trend_ae_alternating,AutoEncoder,2,5,3,27.470121,0.281220
ae_search_r1,AutoEncoder_ld2_td5_ttd3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,1,43,31.349081,4.854006,171196.093750,2497045331968.000000,nan,2.341384,46.827457,5016405,256,0.59,7,False,False,ReLU,MAX_EPOCHS,32.89817047,34.31268692,40.54836273,4,1.042997,False,"[""96.64752960"", ""45.10659790"", ""42.03549194"", ""40.16614914"", ""32.89817047"", ""33.27376556"", ""34.31268692""]",1,trend_ae_alternating,AutoEncoder,2,5,3,28.111842,0.290870
ae_search_r1,AutoEncoder_ld2_td5_ttd3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.401266,4.245226,167672.203125,2810231390208.000000,nan,2.115659,48.567429,5016405,256,0.63,7,False,False,ReLU,MAX_EPOCHS,30.38650513,30.38650513,39.40141296,6,1.000000,False,"[""103.77651215"", ""42.78401184"", ""50.35107040"", ""37.07632446"", ""36.05160904"", ""33.88954163"", ""30.38650513""]",1,trend_ae_alternating,AutoEncoder,2,5,3,30.348421,0.292440
ae_search_r1,AutoEncoder_ld2_td5_ttd5_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,0,42,31.125206,4.773346,116199.687500,1034157883392.000000,nan,2.074061,22.906918,5018975,256,0.45,7,False,False,ReLU,MAX_EPOCHS,34.21436691,40.56689835,40.97419739,2,1.185669,False,"[""120.46564484"", ""65.14796448"", ""34.21436691"", ""55.45111465"", ""40.06635666"", ""37.55474472"", ""40.56689835""]",1,trend_ae_alternating,AutoEncoder,2,5,5,30.839767,0.256005
ae_search_r1,AutoEncoder_ld2_td5_ttd5_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,1,43,28.419785,4.333576,204283.046875,4098477260800.000000,nan,2.177240,67.451485,5018975,256,0.50,7,False,False,ReLU,MAX_EPOCHS,32.93521881,32.93521881,39.39062881,6,1.000000,False,"[""82.75019073"", ""35.59975052"", ""60.33784866"", ""55.14257431"", ""36.47292709"", ""33.56488037"", ""32.93521881""]",1,trend_ae_alternating,AutoEncoder,2,5,5,30.233949,0.365364
ae_search_r1,AutoEncoder_ld2_td5_ttd5_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.162737,4.273813,219271.078125,5204570275840.000000,nan,2.235051,83.201927,5018975,256,0.65,7,False,False,ReLU,MAX_EPOCHS,32.70299911,32.70299911,42.21326065,6,1.000000,False,"[""99.78623199"", ""47.42160416"", ""42.20126343"", ""35.69270325"", ""35.34195709"", ""37.75308228"", ""32.70299911""]",1,trend_ae_alternating,AutoEncoder,2,5,5,31.857089,0.319253
ae_search_r1,AutoEncoder_ld8_td5_ttd3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,0,42,28.482935,4.443209,187323.890625,3388411215872.000000,nan,2.168127,54.648354,5062515,256,0.51,7,False,False,ReLU,MAX_EPOCHS,34.48228073,34.48228073,41.00317001,6,1.000000,False,"[""117.26177979"", ""66.35855103"", ""35.95346451"", ""40.65872574"", ""41.98008347"", ""36.29016495"", ""34.48228073""]",1,trend_ae_alternating,AutoEncoder,8,5,3,29.044466,0.247689
ae_search_r1,AutoEncoder_ld8_td5_ttd3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,1,43,24.460251,3.647796,184901.859375,3730571788288.000000,nan,1.835396,53.810593,5062515,256,0.71,7,False,False,ReLU,MAX_EPOCHS,29.17421532,29.17421532,36.00595093,6,1.000000,False,"[""94.29351807"", ""43.68886185"", ""35.94059753"", ""34.99073029"", ""31.17258453"", ""30.73980141"", ""29.17421532""]",1,trend_ae_alternating,AutoEncoder,8,5,3,25.860436,0.274255
ae_search_r1,AutoEncoder_ld8_td5_ttd3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,2,44,26.018497,3.865812,163473.421875,2610205294592.000000,nan,1.760669,34.749222,5062515,256,0.51,7,False,False,ReLU,MAX_EPOCHS,30.97213554,30.97213554,38.76220703,6,1.000000,False,"[""98.57427979"", ""50.37784576"", ""32.36069107"", ""36.44885254"", ""32.91035461"", ""32.65861511"", ""30.97213554""]",1,trend_ae_alternating,AutoEncoder,8,5,3,27.882128,0.282854
ae_search_r1,AutoEncoder_ld8_td5_ttd5_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,0,42,31.636154,4.891499,225151.703125,4593846583296.000000,nan,2.366082,68.753494,5065085,256,0.52,7,False,False,ReLU,MAX_EPOCHS,36.88057327,36.88057327,40.57560349,6,1.000000,False,"[""110.89598846"", ""64.25324249"", ""38.21913147"", ""50.41651154"", ""49.67470932"", ""38.37276840"", ""36.88057327""]",1,trend_ae_alternating,AutoEncoder,8,5,5,31.992942,0.288495
ae_search_r1,AutoEncoder_ld8_td5_ttd5_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,1,43,27.022070,3.973283,109305.132812,1012398358528.000000,nan,1.732298,17.907145,5065085,256,0.42,7,False,False,ReLU,MAX_EPOCHS,31.36266708,34.24893188,44.16060638,2,1.092029,False,"[""115.01686859"", ""60.53021622"", ""31.36266708"", ""57.77684402"", ""57.49396133"", ""38.28284836"", ""34.24893188""]",1,trend_ae_alternating,AutoEncoder,8,5,5,31.362667,0.272679
ae_search_r1,AutoEncoder_ld8_td5_ttd5_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,2,44,28.928106,4.500687,183212.703125,3155989626880.000000,nan,2.218438,54.267616,5065085,256,0.49,7,False,False,ReLU,MAX_EPOCHS,32.62429047,32.62429047,43.06772995,6,1.000000,False,"[""101.41229248"", ""55.12450409"", ""34.24570465"", ""46.32122803"", ""46.36782455"", ""37.30005646"", ""32.62429047""]",1,trend_ae_alternating,AutoEncoder,8,5,5,31.646693,0.312060
ae_search_r1,AutoEncoder_ld16_td5_ttd3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,0,42,28.777208,4.210210,128900.539062,1352577318912.000000,nan,1.901171,22.689072,5123995,256,0.42,7,False,False,ReLU,MAX_EPOCHS,31.81838226,31.96236610,43.75183868,2,1.004525,False,"[""97.60680389"", ""51.74821091"", ""31.81838226"", ""51.03913498"", ""53.38208008"", ""39.51426315"", ""31.96236610""]",1,trend_ae_alternating,AutoEncoder,16,5,3,31.818382,0.325985
ae_search_r1,AutoEncoder_ld16_td5_ttd3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,1,43,29.860231,4.449187,113674.585938,905851830272.000000,nan,1.951618,19.613260,5123995,256,0.42,7,False,False,ReLU,MAX_EPOCHS,31.39141273,32.79502869,39.61287689,2,1.044713,False,"[""108.04368591"", ""55.30065155"", ""31.39141273"", ""38.99407578"", ""34.19211197"", ""34.16608429"", ""32.79502869""]",1,trend_ae_alternating,AutoEncoder,16,5,3,28.785663,0.266426
ae_search_r1,AutoEncoder_ld16_td5_ttd3_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.936884,4.231477,174276.828125,2854535823360.000000,nan,2.093994,47.894653,5123995,256,0.51,7,False,False,ReLU,MAX_EPOCHS,32.04593658,49.43054581,65.32813263,3,1.542490,False,"[""129.54257202"", ""76.39892578"", ""44.65209961"", ""32.04593658"", ""54.73316956"", ""61.45725250"", ""49.43054581""]",1,trend_ae_alternating,AutoEncoder,16,5,3,32.045937,0.247378
ae_search_r1,AutoEncoder_ld16_td5_ttd5_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,0,42,29.382505,4.536953,230040.875000,5233207410688.000000,nan,2.291480,79.425652,5126565,256,0.50,7,False,False,ReLU,MAX_EPOCHS,35.00955582,35.00955582,41.94615936,6,1.000000,False,"[""100.63341522"", ""56.96626282"", ""36.62280655"", ""46.04024124"", ""46.39214706"", ""39.02613831"", ""35.00955582""]",1,trend_ae_alternating,AutoEncoder,16,5,5,33.424778,0.332144
ae_search_r1,AutoEncoder_ld16_td5_ttd5_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,1,43,29.700062,4.696678,220324.468750,5009491623936.000000,nan,2.435553,86.022621,5126565,256,0.57,7,False,False,ReLU,MAX_EPOCHS,33.98373413,34.32175827,39.05389023,5,1.009947,False,"[""119.80779266"", ""70.05617523"", ""39.87030411"", ""35.62684250"", ""38.20162201"", ""33.98373413"", ""34.32175827""]",1,trend_ae_alternating,AutoEncoder,16,5,5,27.143667,0.226560
ae_search_r1,AutoEncoder_ld16_td5_ttd5_ag0,ae_search_round1,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,2,44,28.785709,4.448870,207417.359375,4273617240064.000000,nan,2.262471,69.581444,5126565,256,0.51,7,False,False,ReLU,MAX_EPOCHS,33.45218277,33.45218277,45.95266342,6,1.000000,False,"[""111.07898712"", ""60.40757370"", ""33.64474869"", ""49.19040680"", ""53.73222733"", ""41.05992889"", ""33.45218277""]",1,trend_ae_alternating,AutoEncoder,16,5,5,33.569260,0.302211
ae_search_r1,GenericAE_ld2_td5_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,27.681702,4.473555,195060.859375,3733896036352.000000,nan,2.245306,69.951729,1708825,256,0.30,7,False,False,ReLU,MAX_EPOCHS,33.34889221,37.24459839,49.49131393,3,1.116817,False,"[""109.21607971"", ""65.59120178"", ""41.58309555"", ""33.34889221"", ""45.15084076"", ""45.88645935"", ""37.24459839""]",1,trend_ae_alternating,GenericAE,2,5,3,33.348892,0.305348
ae_search_r1,GenericAE_ld2_td5_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,27.382179,4.401985,162826.296875,2501189304320.000000,nan,2.071670,50.316570,1708825,256,0.32,7,False,False,ReLU,MAX_EPOCHS,32.68971252,32.68971252,39.39190674,6,1.000000,False,"[""108.44056702"", ""60.99141312"", ""36.72501755"", ""35.28874207"", ""36.74328995"", ""33.33989334"", ""32.68971252""]",1,trend_ae_alternating,GenericAE,2,5,3,27.049467,0.249440
ae_search_r1,GenericAE_ld2_td5_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.731413,4.268292,113205.554688,1027481075712.000000,nan,1.936756,24.870413,1708825,256,0.24,7,False,False,ReLU,MAX_EPOCHS,31.66204453,33.22990799,39.35298157,2,1.049519,False,"[""88.59951782"", ""45.87907028"", ""31.66204453"", ""34.81585312"", ""33.58855438"", ""34.47377014"", ""33.22990799""]",1,trend_ae_alternating,GenericAE,2,5,3,29.614468,0.334251
ae_search_r1,GenericAE_ld2_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,27.994152,4.492524,190832.343750,3534288846848.000000,nan,2.253754,62.723045,1708825,256,0.27,7,forecast,False,ReLU,MAX_EPOCHS,33.77307510,40.75701141,53.81325531,3,1.206790,False,"[""108.37274933"", ""65.13755035"", ""41.35534286"", ""33.77307510"", ""46.46033859"", ""49.16300201"", ""40.75701141""]",1,trend_ae_alternating,GenericAE,2,5,3,33.773075,0.311638
ae_search_r1,GenericAE_ld2_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,28.119036,4.491854,157996.515625,2352431759360.000000,nan,2.118664,44.829121,1708825,256,0.31,7,forecast,False,ReLU,MAX_EPOCHS,32.85247803,32.85247803,40.38920975,6,1.000000,False,"[""103.41824341"", ""57.45240021"", ""35.22642136"", ""35.95280457"", ""37.41109848"", ""33.58773422"", ""32.85247803""]",1,trend_ae_alternating,GenericAE,2,5,3,27.624108,0.267111
ae_search_r1,GenericAE_ld2_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,24.655352,3.650909,173281.515625,3153294786560.000000,nan,1.778232,44.046764,1708825,256,0.28,7,forecast,False,ReLU,MAX_EPOCHS,30.67906570,31.63674164,35.54662704,5,1.031216,False,"[""87.56970215"", ""46.98199463"", ""32.20766830"", ""37.41321945"", ""36.67451859"", ""30.67906570"", ""31.63674164""]",1,trend_ae_alternating,GenericAE,2,5,3,25.928263,0.296087
ae_search_r1,GenericAE_ld2_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,32.912395,5.597094,283215.093750,8517129863168.000000,nan,2.987550,157.981873,1711395,256,0.30,7,False,False,ReLU,MAX_EPOCHS,37.08069229,37.08069229,44.92191315,6,1.000000,False,"[""115.04660034"", ""71.93667603"", ""49.14730453"", ""38.59713364"", ""40.66640472"", ""41.86113739"", ""37.08069229""]",1,trend_ae_alternating,GenericAE,2,5,5,34.360330,0.298664
ae_search_r1,GenericAE_ld2_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,29.591545,4.825239,161372.953125,2437863964672.000000,nan,2.235724,50.604073,1711395,256,0.28,7,False,False,ReLU,MAX_EPOCHS,34.47600174,34.47600174,40.31373978,6,1.000000,False,"[""108.61301422"", ""57.23603821"", ""36.24725342"", ""36.81256866"", ""38.33676147"", ""34.84571457"", ""34.47600174""]",1,trend_ae_alternating,GenericAE,2,5,5,28.684330,0.264097
ae_search_r1,GenericAE_ld2_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,29.913816,4.919368,169750.328125,2459966111744.000000,nan,2.323338,54.819550,1711395,256,0.32,7,False,False,ReLU,MAX_EPOCHS,33.42294312,33.42294312,40.61530685,6,1.000000,False,"[""107.19052887"", ""60.23837280"", ""36.96469498"", ""36.06664658"", ""38.21434784"", ""34.29357910"", ""33.42294312""]",1,trend_ae_alternating,GenericAE,2,5,5,28.058164,0.261760
ae_search_r1,GenericAE_ld2_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,33.879566,5.796073,282414.093750,8591733424128.000000,nan,3.099867,154.843781,1711395,256,0.28,7,forecast,False,ReLU,MAX_EPOCHS,38.01440811,38.01440811,45.91356659,6,1.000000,False,"[""111.98989105"", ""70.93436432"", ""48.88947678"", ""38.93047333"", ""41.27405167"", ""42.30938721"", ""38.01440811""]",1,trend_ae_alternating,GenericAE,2,5,5,34.991851,0.312455
ae_search_r1,GenericAE_ld2_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,28.688904,4.444667,167994.500000,2713773146112.000000,nan,2.057187,43.745731,1711395,256,0.32,7,forecast,False,ReLU,MAX_EPOCHS,33.80195999,33.80195999,39.84194183,6,1.000000,False,"[""100.63247681"", ""56.46222687"", ""36.70158768"", ""36.53436279"", ""39.15224075"", ""34.91398239"", ""33.80195999""]",1,trend_ae_alternating,GenericAE,2,5,5,29.263406,0.290795
ae_search_r1,GenericAE_ld2_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,29.145151,4.515637,170340.515625,2562907701248.000000,nan,2.109393,42.379093,1711395,256,0.29,7,forecast,False,ReLU,MAX_EPOCHS,32.69345856,32.69345856,39.61797714,6,1.000000,False,"[""101.50788116"", ""56.63492203"", ""35.12902451"", ""35.57133484"", ""37.65630722"", ""33.06442261"", ""32.69345856""]",1,trend_ae_alternating,GenericAE,2,5,5,27.074279,0.266721
ae_search_r1,GenericAE_ld8_td5_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,29.936626,4.575143,186937.375000,3224751308800.000000,nan,2.108624,45.493298,1724215,256,0.27,7,False,False,ReLU,MAX_EPOCHS,35.71324921,40.50602722,50.29297638,3,1.134202,False,"[""112.15222168"", ""69.01765442"", ""46.04396439"", ""35.71324921"", ""43.70021057"", ""46.98165512"", ""40.50602722""]",1,trend_ae_alternating,GenericAE,8,5,3,35.432129,0.315929
ae_search_r1,GenericAE_ld8_td5_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,27.595699,4.328042,185308.906250,3397349015552.000000,nan,2.168635,59.258553,1724215,256,0.27,7,False,False,ReLU,MAX_EPOCHS,32.61149597,46.66770935,59.57587814,3,1.431020,False,"[""114.83086395"", ""67.88056946"", ""42.07303238"", ""32.61149597"", ""49.40306091"", ""55.20399857"", ""46.66770935""]",1,trend_ae_alternating,GenericAE,8,5,3,32.611496,0.283996
ae_search_r1,GenericAE_ld8_td5_ttd3_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.926687,4.220954,196700.203125,3922970804224.000000,nan,2.113776,61.692978,1724215,256,0.29,7,False,False,ReLU,MAX_EPOCHS,31.81145096,32.60296631,36.60134506,5,1.024881,False,"[""95.29883575"", ""54.37722778"", ""35.15276718"", ""33.87164688"", ""35.50284576"", ""31.81145096"", ""32.60296631""]",1,trend_ae_alternating,GenericAE,8,5,3,26.463079,0.277685
ae_search_r1,GenericAE_ld8_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,27.513672,4.195491,212017.828125,4383646941184.000000,nan,2.106344,63.229267,1724215,256,0.30,7,forecast,False,ReLU,MAX_EPOCHS,34.25663376,47.00381470,59.49683380,3,1.372108,False,"[""105.20917511"", ""63.56878281"", ""41.57315826"", ""34.25663376"", ""50.76998520"", ""55.88303375"", ""47.00381470""]",1,trend_ae_alternating,GenericAE,8,5,3,34.256634,0.325605
ae_search_r1,GenericAE_ld8_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,27.849569,4.335291,186139.250000,3520079331328.000000,nan,2.155731,59.949734,1724215,256,0.29,7,forecast,False,ReLU,MAX_EPOCHS,32.37646866,33.10120392,42.48284531,3,1.022385,False,"[""107.18058014"", ""63.56726456"", ""39.92657471"", ""32.37646866"", ""39.46896362"", ""37.76529312"", ""33.10120392""]",1,trend_ae_alternating,GenericAE,8,5,3,31.240130,0.291472
ae_search_r1,GenericAE_ld8_td5_ttd3_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,26.904213,4.019620,171206.218750,2967303356416.000000,nan,1.896825,43.885265,1724215,256,0.32,7,forecast,False,ReLU,MAX_EPOCHS,32.58556747,32.58556747,38.32342529,6,1.000000,False,"[""92.71015167"", ""53.23421860"", ""34.87710190"", ""34.42706680"", ""36.80435181"", ""33.19768524"", ""32.58556747""]",1,trend_ae_alternating,GenericAE,8,5,3,28.186911,0.304033
ae_search_r1,GenericAE_ld8_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,29.584595,4.669258,216556.312500,4594886246400.000000,nan,2.371791,74.382301,1726785,256,0.30,7,False,False,ReLU,MAX_EPOCHS,35.32635117,53.76158905,51.73762512,4,1.521855,False,"[""134.98451233"", ""81.14011383"", ""54.10104370"", ""39.64638519"", ""35.32635117"", ""47.67258072"", ""53.76158905""]",1,trend_ae_alternating,GenericAE,8,5,5,33.130909,0.245442
ae_search_r1,GenericAE_ld8_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,30.282997,4.780726,146083.890625,1910742974464.000000,nan,2.181370,40.101025,1726785,256,0.26,7,False,False,ReLU,MAX_EPOCHS,33.86077499,41.72948837,54.03067398,3,1.232384,False,"[""112.01121521"", ""67.05947113"", ""43.97763443"", ""33.86077499"", ""44.55064774"", ""48.87311935"", ""41.72948837""]",1,trend_ae_alternating,GenericAE,8,5,5,33.860775,0.302298
ae_search_r1,GenericAE_ld8_td5_ttd5_ag0,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.115982,4.188981,159504.156250,2361894371328.000000,nan,1.953737,37.536156,1726785,256,0.32,7,False,False,ReLU,MAX_EPOCHS,32.62001419,32.62001419,39.62358856,6,1.000000,False,"[""100.88426208"", ""58.80635452"", ""37.57459259"", ""36.39211273"", ""38.53773880"", ""34.28717804"", ""32.62001419""]",1,trend_ae_alternating,GenericAE,8,5,5,28.661654,0.284104
ae_search_r1,GenericAE_ld8_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,27.845446,4.249713,176941.843750,2960137650176.000000,nan,2.013053,45.069668,1726785,256,0.26,7,forecast,False,ReLU,MAX_EPOCHS,33.52313995,44.56076050,55.37068176,3,1.329254,False,"[""106.57273865"", ""64.21487427"", ""42.70019531"", ""33.52313995"", ""44.75877762"", ""51.58988190"", ""44.56076050""]",1,trend_ae_alternating,GenericAE,8,5,5,33.523140,0.314556
ae_search_r1,GenericAE_ld8_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,26.211033,3.843490,135931.062500,1761906393088.000000,nan,1.731031,26.860825,1726785,256,0.34,7,forecast,False,ReLU,MAX_EPOCHS,30.23434639,30.23434639,39.01296997,6,1.000000,False,"[""97.03754425"", ""55.97804642"", ""35.38168335"", ""34.10076904"", ""36.45969772"", ""32.17998886"", ""30.23434639""]",1,trend_ae_alternating,GenericAE,8,5,5,26.637183,0.274504
ae_search_r1,GenericAE_ld8_td5_ttd5_agF,ae_search_round1,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,26.722263,4.047117,162437.000000,2510216232960.000000,nan,1.925656,39.150875,1726785,256,0.29,7,forecast,False,ReLU,MAX_EPOCHS,32.11825562,32.11825562,40.44946671,6,1.000000,False,"[""97.71696472"", ""56.81351852"", ""36.39656448"", ""36.71212769"", ""39.56322479"", ""34.92949295"", ""32.11825562""]",1,trend_ae_alternating,GenericAE,8,5,5,29.386946,0.300735
