experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,category_label,latent_dim
activeG_fcast_r1,GenericAELG+TrendAELG_ld16,generic_trend,"['GenericAELG', 'TrendAELG']",Weather-96,144,96,192,6,1,True,0,42,65.413651,0.944915,15.002301,2282.012207,nan,0.348640,0.227054,1199049,256,74.13,15,forecast,False,ReLU,MAX_EPOCHS,43.35216141,43.65900421,53.57025146,7,1.007078,False,"[""51.36822510"", ""48.38422394"", ""44.86992264"", ""44.37042999"", ""44.23352051"", ""44.03043365"", ""44.07286835"", ""43.35216141"", ""44.60107040"", ""44.07922745"", ""43.81480789"", ""43.70324326"", ""43.96205521"", ""43.38134384"", ""43.65900421""]",1,TrendAELG,AELG,GenericAELG,generic_trend,16
activeG_fcast_r1,GenericAELG+TrendAELG_ld16,generic_trend,"['GenericAELG', 'TrendAELG']",Weather-96,144,96,192,6,1,True,1,43,66.687279,1.001122,15.048582,2617.543213,nan,0.365851,0.271649,1199049,256,74.23,15,forecast,False,ReLU,MAX_EPOCHS,43.26451874,43.29124832,53.37504578,6,1.000618,False,"[""50.55606461"", ""46.17757034"", ""44.91703796"", ""44.04270935"", ""44.34676743"", ""43.69232178"", ""43.26451874"", ""43.36725616"", ""43.71651459"", ""43.77919769"", ""43.35556793"", ""44.69787216"", ""45.39177704"", ""44.47832870"", ""43.29124832""]",1,TrendAELG,AELG,GenericAELG,generic_trend,16
activeG_fcast_r1,GenericAELG+TrendAELG_ld16,generic_trend,"['GenericAELG', 'TrendAELG']",Weather-96,144,96,192,6,1,True,2,44,66.152557,1.331299,15.261790,2280.016113,nan,0.476635,0.560872,1199049,256,74.02,15,forecast,False,ReLU,EARLY_STOPPED,45.18942642,45.47024536,53.68315506,4,1.006214,False,"[""55.59598923"", ""50.13079071"", ""48.42958069"", ""46.18758774"", ""45.18942642"", ""46.01311493"", ""45.18964005"", ""45.55870056"", ""46.21304703"", ""46.01316452"", ""45.39848709"", ""45.63685226"", ""45.68107224"", ""45.37562561"", ""45.47024536""]",1,TrendAELG,AELG,GenericAELG,generic_trend,16
activeG_fcast_r1,GenericAELG+TrendAELG_ld32,generic_trend,"['GenericAELG', 'TrendAELG']",Weather-96,144,96,192,6,1,True,0,42,66.385979,1.038494,14.183802,2391.557129,nan,0.373307,0.270683,1236105,256,74.32,15,forecast,False,ReLU,MAX_EPOCHS,43.75552750,44.05153275,53.06837463,13,1.006765,False,"[""51.03859329"", ""47.13933945"", ""45.06489182"", ""44.81312180"", ""44.07299042"", ""44.02155304"", ""44.70509720"", ""44.34799576"", ""44.36717606"", ""44.82962036"", ""45.39204788"", ""44.86700439"", ""44.20316315"", ""43.75552750"", ""44.05153275""]",1,TrendAELG,AELG,GenericAELG,generic_trend,32
activeG_fcast_r1,GenericAELG+TrendAELG_ld32,generic_trend,"['GenericAELG', 'TrendAELG']",Weather-96,144,96,192,6,1,True,1,43,65.926826,0.880654,14.086000,2410.587158,nan,0.327724,0.191031,1236105,256,74.23,15,forecast,False,ReLU,MAX_EPOCHS,43.00491333,44.15108109,53.15074921,8,1.026652,False,"[""50.22856522"", ""47.91137695"", ""46.11541367"", ""43.90037537"", ""43.60972977"", ""43.85211563"", ""44.22484207"", ""43.64748383"", ""43.00491333"", ""44.13532639"", ""44.74813461"", ""44.47218323"", ""44.63573837"", ""44.94342422"", ""44.15108109""]",1,TrendAELG,AELG,GenericAELG,generic_trend,32
activeG_fcast_r1,GenericAELG+TrendAELG_ld32,generic_trend,"['GenericAELG', 'TrendAELG']",Weather-96,144,96,192,6,1,True,2,44,66.046455,1.008711,14.376266,2213.566406,nan,0.365980,0.259944,1236105,256,74.23,15,forecast,False,ReLU,MAX_EPOCHS,43.53527451,43.99782562,53.08110809,9,1.010625,False,"[""51.26799393"", ""47.22320557"", ""45.67644119"", ""45.15452576"", ""44.25717926"", ""43.76242447"", ""43.64082336"", ""44.38484192"", ""43.55622864"", ""43.53527451"", ""44.80545807"", ""44.19063950"", ""44.43709946"", ""44.59475708"", ""43.99782562""]",1,TrendAELG,AELG,GenericAELG,generic_trend,32
activeG_fcast_r1,TrendVAE2+DB4V3VAE2_ld8,trend_wavelet,"['TrendVAE2', 'DB4WaveletV3VAE2']",Weather-96,144,96,192,6,1,True,0,42,65.538376,0.930610,28.276400,5777.673340,nan,0.342801,0.206353,1091433,256,74.42,15,forecast,False,ReLU,MAX_EPOCHS,46.45083237,46.45083237,58.98283005,14,1.000000,False,"[""77.96769714"", ""52.95672607"", ""53.07608795"", ""51.81923676"", ""50.47406006"", ""48.91955185"", ""48.77791595"", ""55.13717651"", ""48.46172333"", ""48.05344772"", ""46.95520401"", ""46.71803665"", ""47.88966370"", ""48.25500107"", ""46.45083237""]",1,TrendVAE2,VAE2,DB4VAE2,trend_wavelet,8
activeG_fcast_r1,TrendVAE2+DB4V3VAE2_ld8,trend_wavelet,"['TrendVAE2', 'DB4WaveletV3VAE2']",Weather-96,144,96,192,6,1,True,1,43,65.618492,1.177319,29.101814,5230.377930,nan,0.406723,0.345603,1091433,256,74.49,15,forecast,False,ReLU,MAX_EPOCHS,46.53570938,46.55306625,58.33805084,12,1.000373,False,"[""84.21888733"", ""55.11026764"", ""53.92438889"", ""51.54473877"", ""52.87064362"", ""55.07161713"", ""51.01907730"", ""49.14946747"", ""48.84828568"", ""48.02285004"", ""47.46721268"", ""47.30183411"", ""46.53570938"", ""47.02459717"", ""46.55306625""]",1,TrendVAE2,VAE2,DB4VAE2,trend_wavelet,8
activeG_fcast_r1,TrendVAE2+DB4V3VAE2_ld8,trend_wavelet,"['TrendVAE2', 'DB4WaveletV3VAE2']",Weather-96,144,96,192,6,1,True,2,44,68.529892,2.094816,35.592121,6825.757812,nan,0.714723,1.694414,1091433,256,74.43,15,forecast,False,ReLU,MAX_EPOCHS,47.13921738,47.13921738,60.32772064,14,1.000000,False,"[""83.24290466"", ""54.09899902"", ""54.56910324"", ""54.45452881"", ""51.24453735"", ""50.22870255"", ""51.02941895"", ""50.54817200"", ""50.73382950"", ""49.39766693"", ""48.54978180"", ""48.49785995"", ""47.47678375"", ""47.73084641"", ""47.13921738""]",1,TrendVAE2,VAE2,DB4VAE2,trend_wavelet,8
activeG_fcast_r1,TrendVAE2+DB4V3VAE2_ld16,trend_wavelet,"['TrendVAE2', 'DB4WaveletV3VAE2']",Weather-96,144,96,192,6,1,True,0,42,65.326775,1.413035,26.171164,4633.038574,nan,0.465168,0.604688,1119177,256,74.70,15,forecast,False,ReLU,MAX_EPOCHS,46.71175766,46.73216629,58.80795288,13,1.000437,False,"[""91.39873505"", ""54.46430206"", ""52.89427567"", ""52.88857269"", ""52.31862640"", ""51.23415375"", ""50.60045242"", ""50.34176254"", ""50.43709946"", ""50.15338516"", ""48.52723694"", ""48.08710098"", ""47.05486679"", ""46.71175766"", ""46.73216629""]",1,TrendVAE2,VAE2,DB4VAE2,trend_wavelet,16
activeG_fcast_r1,TrendVAE2+DB4V3VAE2_ld16,trend_wavelet,"['TrendVAE2', 'DB4WaveletV3VAE2']",Weather-96,144,96,192,6,1,True,1,43,65.773811,1.573824,27.804171,5121.575684,nan,0.479697,0.725183,1119177,256,74.69,15,forecast,False,ReLU,MAX_EPOCHS,45.77584457,46.06715012,59.07812500,13,1.006364,False,"[""102.00086975"", ""55.28030396"", ""54.98173141"", ""53.27571869"", ""52.24516678"", ""50.58749390"", ""49.76599503"", ""49.97639847"", ""49.22187805"", ""48.60081482"", ""47.96136475"", ""47.73291397"", ""46.64677811"", ""45.77584457"", ""46.06715012""]",1,TrendVAE2,VAE2,DB4VAE2,trend_wavelet,16
activeG_fcast_r1,TrendVAE2+DB4V3VAE2_ld16,trend_wavelet,"['TrendVAE2', 'DB4WaveletV3VAE2']",Weather-96,144,96,192,6,1,True,2,44,67.957596,1.868127,29.825642,5259.089355,nan,0.564169,1.075386,1119177,256,74.60,15,forecast,False,ReLU,MAX_EPOCHS,47.78530502,47.83570099,61.39304352,13,1.001055,False,"[""91.47483826"", ""55.80195236"", ""56.71096039"", ""53.21784210"", ""52.06739426"", ""52.17931366"", ""50.59608841"", ""50.58633041"", ""50.23841095"", ""49.83308029"", ""49.62928391"", ""48.87699509"", ""48.14609528"", ""47.78530502"", ""47.83570099""]",1,TrendVAE2,VAE2,DB4VAE2,trend_wavelet,16
activeG_fcast_r1,TrendVAE2+DB4V3VAE2_ld32,trend_wavelet,"['TrendVAE2', 'DB4WaveletV3VAE2']",Weather-96,144,96,192,6,1,True,0,42,67.497993,1.182487,28.385424,5716.872070,nan,0.409061,0.318848,1174665,256,74.64,15,forecast,False,ReLU,MAX_EPOCHS,48.93014908,49.44594955,59.45136261,13,1.010542,False,"[""115.21561432"", ""59.72403717"", ""55.63461304"", ""58.72056961"", ""55.55168533"", ""55.96558762"", ""53.17403412"", ""54.00230789"", ""51.65209961"", ""50.81523132"", ""51.27950287"", ""50.43370819"", ""49.87231827"", ""48.93014908"", ""49.44594955""]",1,TrendVAE2,VAE2,DB4VAE2,trend_wavelet,32
activeG_fcast_r1,TrendVAE2+DB4V3VAE2_ld32,trend_wavelet,"['TrendVAE2', 'DB4WaveletV3VAE2']",Weather-96,144,96,192,6,1,True,1,43,66.086319,0.951556,23.702917,4248.846191,nan,0.373341,0.320576,1174665,256,74.61,15,forecast,False,ReLU,MAX_EPOCHS,49.91880798,49.91880798,60.09355927,14,1.000000,False,"[""107.33686829"", ""62.54085541"", ""55.97891998"", ""57.51065063"", ""54.49554443"", ""53.07398224"", ""52.07203293"", ""52.01564407"", ""52.01863861"", ""53.27267456"", ""52.04682159"", ""51.72093582"", ""51.25320435"", ""50.52898407"", ""49.91880798""]",1,TrendVAE2,VAE2,DB4VAE2,trend_wavelet,32
activeG_fcast_r1,TrendVAE2+DB4V3VAE2_ld32,trend_wavelet,"['TrendVAE2', 'DB4WaveletV3VAE2']",Weather-96,144,96,192,6,1,True,2,44,67.151291,1.494015,31.664385,6327.080078,nan,0.490467,0.600342,1174665,256,74.51,15,forecast,False,ReLU,MAX_EPOCHS,50.54301453,50.54301453,59.32204819,14,1.000000,False,"[""109.20643616"", ""60.80123138"", ""68.68821716"", ""56.96343231"", ""56.73521805"", ""55.23886871"", ""52.94374847"", ""52.52546310"", ""52.59743500"", ""51.03266907"", ""51.07551956"", ""50.72382736"", ""50.83303452"", ""50.61280823"", ""50.54301453""]",1,TrendVAE2,VAE2,DB4VAE2,trend_wavelet,32
activeG_fcast_r1,TrendVAE+DB4V3VAE_ld8,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Weather-96,144,96,192,6,1,True,0,42,67.474876,1.289568,29.448631,5817.273438,nan,0.462694,0.455913,1321047,256,74.70,15,forecast,False,ReLU,MAX_EPOCHS,48.18269348,49.70932007,60.89944839,12,1.031684,False,"[""69.41023254"", ""53.16547775"", ""51.82756424"", ""50.73797607"", ""54.98587799"", ""52.39381027"", ""51.05276108"", ""49.76120377"", ""50.55719757"", ""49.66236496"", ""49.05672836"", ""49.71147537"", ""48.18269348"", ""49.34835052"", ""49.70932007""]",1,TrendVAE,VAE,DB4VAE,trend_wavelet,8
activeG_fcast_r1,TrendVAE+DB4V3VAE_ld8,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Weather-96,144,96,192,6,1,True,1,43,67.908913,1.608696,28.878387,5438.620605,nan,0.503672,0.750591,1321047,256,74.80,15,forecast,False,ReLU,MAX_EPOCHS,48.30418015,48.93665695,58.14069748,13,1.013094,False,"[""73.68295288"", ""57.53490067"", ""57.03288651"", ""55.66071701"", ""51.80525970"", ""50.90707397"", ""49.98688507"", ""50.79121017"", ""50.50028992"", ""50.38010406"", ""50.97101974"", ""48.79304886"", ""48.79418182"", ""48.30418015"", ""48.93665695""]",1,TrendVAE,VAE,DB4VAE,trend_wavelet,8
activeG_fcast_r1,TrendVAE+DB4V3VAE_ld8,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Weather-96,144,96,192,6,1,True,2,44,67.980469,1.423997,26.990368,5065.606445,nan,0.447380,0.545496,1321047,256,74.84,15,forecast,False,ReLU,MAX_EPOCHS,47.94914246,48.51480103,57.79526901,9,1.011797,False,"[""73.32986450"", ""52.31024933"", ""55.37193680"", ""53.90550613"", ""52.03334808"", ""52.52562714"", ""49.05828094"", ""49.31213760"", ""48.59917450"", ""47.94914246"", ""48.68038940"", ""48.24563980"", ""48.72342682"", ""48.04013824"", ""48.51480103""]",1,TrendVAE,VAE,DB4VAE,trend_wavelet,8
activeG_fcast_r1,TrendVAE+DB4V3VAE_ld16,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Weather-96,144,96,192,6,1,True,0,42,72.192039,2.094381,27.864103,5256.544434,nan,0.708873,2.134293,1325703,256,74.74,15,forecast,False,ReLU,MAX_EPOCHS,50.62726593,52.08438110,59.45605087,11,1.028781,False,"[""76.44975281"", ""55.72847748"", ""56.50269318"", ""55.40012741"", ""52.77073288"", ""52.39185715"", ""51.98237991"", ""52.06218719"", ""55.22624969"", ""54.43909836"", ""52.52337646"", ""50.62726593"", ""53.42042923"", ""51.65575409"", ""52.08438110""]",1,TrendVAE,VAE,DB4VAE,trend_wavelet,16
activeG_fcast_r1,TrendVAE+DB4V3VAE_ld16,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Weather-96,144,96,192,6,1,True,1,43,69.923561,2.212639,28.693262,4974.094238,nan,0.757274,1.846831,1325703,256,74.81,15,forecast,False,ReLU,MAX_EPOCHS,50.30589294,50.30589294,59.93486023,14,1.000000,False,"[""78.37135315"", ""53.63780594"", ""53.70877838"", ""52.87148285"", ""52.57244110"", ""54.32438278"", ""58.59232712"", ""58.49671173"", ""52.87985992"", ""51.50065994"", ""53.04793167"", ""51.33122635"", ""50.38180542"", ""50.58379745"", ""50.30589294""]",1,TrendVAE,VAE,DB4VAE,trend_wavelet,16
activeG_fcast_r1,TrendVAE+DB4V3VAE_ld16,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Weather-96,144,96,192,6,1,True,2,44,70.120529,2.434982,38.583672,7046.702637,nan,0.883021,3.548066,1325703,256,75.01,15,forecast,False,ReLU,MAX_EPOCHS,51.65554047,53.87995148,62.13604736,12,1.043062,False,"[""70.38055420"", ""53.30646896"", ""56.83090973"", ""54.60874176"", ""54.05558395"", ""55.49663162"", ""57.69789886"", ""52.53104401"", ""54.16060638"", ""56.81146240"", ""54.84255219"", ""51.90507889"", ""51.65554047"", ""52.03675079"", ""53.87995148""]",1,TrendVAE,VAE,DB4VAE,trend_wavelet,16
activeG_fcast_r1,TrendVAE+DB4V3VAE_ld32,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Weather-96,144,96,192,6,1,True,0,42,72.917938,2.904703,34.146545,5907.438965,nan,0.987858,4.796229,1335015,256,75.09,15,forecast,False,ReLU,MAX_EPOCHS,52.80875397,54.26982498,61.58805847,13,1.027667,False,"[""73.05457306"", ""54.73848724"", ""54.36492157"", ""55.90799713"", ""54.36088943"", ""53.53639603"", ""53.89439011"", ""53.49034500"", ""57.95266724"", ""58.32178879"", ""56.04305267"", ""53.54298019"", ""53.20102692"", ""52.80875397"", ""54.26982498""]",1,TrendVAE,VAE,DB4VAE,trend_wavelet,32
activeG_fcast_r1,TrendVAE+DB4V3VAE_ld32,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Weather-96,144,96,192,6,1,True,1,43,71.557533,2.081928,33.875217,6009.741699,nan,0.786397,2.294370,1335015,256,75.06,15,forecast,False,ReLU,MAX_EPOCHS,49.48504639,49.48504639,60.26250839,14,1.000000,False,"[""70.81951141"", ""54.31937408"", ""54.71904755"", ""56.55250168"", ""58.82866669"", ""50.54550171"", ""51.01203918"", ""51.45008469"", ""51.49353027"", ""50.31879425"", ""52.05780792"", ""49.91392899"", ""55.83406830"", ""50.74608994"", ""49.48504639""]",1,TrendVAE,VAE,DB4VAE,trend_wavelet,32
activeG_fcast_r1,TrendVAE+DB4V3VAE_ld32,trend_wavelet,"['TrendVAE', 'DB4WaveletV3VAE']",Weather-96,144,96,192,6,1,True,2,44,71.567818,2.069802,29.654104,5466.318848,nan,0.648579,1.536898,1335015,256,75.03,15,forecast,False,ReLU,MAX_EPOCHS,50.79169464,50.79169464,59.74277878,14,1.000000,False,"[""79.07417297"", ""58.72834015"", ""56.96595383"", ""58.93910980"", ""57.85212326"", ""52.90058136"", ""52.63965988"", ""52.47166061"", ""53.20935059"", ""52.60932541"", ""53.58325195"", ""52.01154327"", ""51.96417999"", ""50.87682724"", ""50.79169464""]",1,TrendVAE,VAE,DB4VAE,trend_wavelet,32
activeG_fcast_r1,TrendAELG+DB4WaveletV3AELG_ld8,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,0,42,67.104980,1.012741,16.632050,2900.160645,nan,0.369630,0.250735,1082217,256,74.44,15,forecast,False,ReLU,MAX_EPOCHS,42.67551422,44.43084335,53.33065414,8,1.041132,False,"[""54.54402924"", ""48.76786041"", ""46.40406799"", ""44.56473160"", ""44.12033463"", ""43.54473495"", ""43.07912445"", ""43.94329071"", ""42.67551422"", ""43.54151154"", ""43.26240158"", ""44.30282211"", ""43.49770737"", ""43.73346710"", ""44.43084335""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,8
activeG_fcast_r1,TrendAELG+DB4WaveletV3AELG_ld8,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,1,43,66.098808,1.057351,14.097960,2267.160156,nan,0.382376,0.288783,1082217,256,74.39,15,forecast,False,ReLU,MAX_EPOCHS,43.62997437,43.95163345,53.38423920,5,1.007372,False,"[""50.92779922"", ""46.70944977"", ""45.19982147"", ""44.89971924"", ""45.49471283"", ""43.62997437"", ""44.08616257"", ""43.69794083"", ""43.83955765"", ""43.90156174"", ""44.17624664"", ""43.76623154"", ""44.20412064"", ""44.68439102"", ""43.95163345""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,8
activeG_fcast_r1,TrendAELG+DB4WaveletV3AELG_ld8,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,2,44,66.178230,0.969228,15.798374,2740.574219,nan,0.354019,0.244942,1082217,256,74.29,15,forecast,False,ReLU,MAX_EPOCHS,43.48431015,44.34436417,53.45227051,5,1.019778,False,"[""50.79294968"", ""47.92635727"", ""44.50666809"", ""43.65530777"", ""43.65196609"", ""43.48431015"", ""43.92695618"", ""44.17463684"", ""44.29606628"", ""45.35638809"", ""46.42813492"", ""43.80067444"", ""44.09136963"", ""44.69852829"", ""44.34436417""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,8
activeG_fcast_r1,TrendAELG+DB4WaveletV3AELG_ld16,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,0,42,65.703278,0.953864,15.000236,2157.817627,nan,0.353332,0.250834,1100745,256,74.24,15,forecast,False,ReLU,MAX_EPOCHS,43.34864044,44.66590500,53.69111252,5,1.030388,False,"[""55.93831635"", ""50.80130005"", ""46.48204041"", ""45.59329605"", ""44.86962891"", ""43.34864044"", ""44.19223022"", ""44.09590912"", ""45.20532227"", ""43.64409256"", ""44.01360321"", ""44.20843506"", ""44.07485199"", ""44.03960800"", ""44.66590500""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,16
activeG_fcast_r1,TrendAELG+DB4WaveletV3AELG_ld16,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,1,43,65.624115,1.011465,17.130171,2678.262451,nan,0.372403,0.280949,1100745,256,74.11,15,forecast,False,ReLU,MAX_EPOCHS,43.15326309,43.80741119,53.61878967,6,1.015159,False,"[""52.69300461"", ""48.44039917"", ""44.16554260"", ""45.34352112"", ""44.19623947"", ""43.64658356"", ""43.15326309"", ""43.23153687"", ""43.82479477"", ""43.25672531"", ""43.57098007"", ""44.16841888"", ""44.14970779"", ""44.50875473"", ""43.80741119""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,16
activeG_fcast_r1,TrendAELG+DB4WaveletV3AELG_ld16,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,2,44,65.457672,0.913678,13.873110,2373.000000,nan,0.324944,0.210960,1100745,256,74.45,15,forecast,False,ReLU,MAX_EPOCHS,43.67534256,44.40593338,53.61105347,10,1.016728,False,"[""52.12819672"", ""47.06150436"", ""43.98203659"", ""45.27578354"", ""45.82039642"", ""44.17090607"", ""43.91184998"", ""43.88975906"", ""44.01057816"", ""44.60450745"", ""43.67534256"", ""44.76401901"", ""44.23520660"", ""44.26131439"", ""44.40593338""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,16
activeG_fcast_r1,TrendAELG+DB4WaveletV3AELG_ld32,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,0,42,65.389267,0.945639,15.570100,2530.957275,nan,0.350057,0.233997,1137801,256,74.26,15,forecast,False,ReLU,MAX_EPOCHS,43.17455673,44.71857071,53.47304916,5,1.035762,False,"[""52.85350800"", ""48.92173386"", ""44.58238220"", ""45.10166168"", ""43.58301926"", ""43.17455673"", ""43.77817917"", ""44.11082840"", ""44.13143539"", ""43.67959213"", ""45.36226273"", ""44.33560181"", ""45.20464706"", ""44.69356918"", ""44.71857071""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,32
activeG_fcast_r1,TrendAELG+DB4WaveletV3AELG_ld32,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,1,43,65.403954,0.968136,14.259864,2161.165283,nan,0.350975,0.232113,1137801,256,74.35,15,forecast,False,ReLU,EARLY_STOPPED,43.22019958,44.05812454,53.79460907,4,1.019387,False,"[""51.41953278"", ""48.09423828"", ""45.44182587"", ""43.92218018"", ""43.22019958"", ""43.99442673"", ""43.62262344"", ""44.24990845"", ""43.24964905"", ""43.33577728"", ""43.74282455"", ""44.21215439"", ""43.60221481"", ""44.41464615"", ""44.05812454""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,32
activeG_fcast_r1,TrendAELG+DB4WaveletV3AELG_ld32,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,2,44,64.692856,0.977481,14.167227,2024.678345,nan,0.369020,0.307606,1137801,256,74.26,15,forecast,False,ReLU,MAX_EPOCHS,43.37163162,44.51572418,53.95116806,6,1.026379,False,"[""55.44278717"", ""49.53815842"", ""46.33626175"", ""43.75094986"", ""44.94363785"", ""43.87124252"", ""43.37163162"", ""44.31695938"", ""43.60818100"", ""43.49209595"", ""44.50343704"", ""44.18372726"", ""43.97262955"", ""44.35772324"", ""44.51572418""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,32
activeG_fcast_r1,DB4V3VAE2+TrendVAE2_ld8,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,0,42,66.546722,1.669829,29.914253,5358.463867,nan,0.516349,0.882336,1091433,256,75.03,15,forecast,False,ReLU,MAX_EPOCHS,46.63200378,48.02521896,59.67951584,13,1.029877,False,"[""88.17127228"", ""56.85179901"", ""51.72615814"", ""52.23539352"", ""49.69510269"", ""50.75317764"", ""49.39241791"", ""49.03480911"", ""48.55252075"", ""48.14337921"", ""48.97037125"", ""47.52976990"", ""46.95170975"", ""46.63200378"", ""48.02521896""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,8
activeG_fcast_r1,DB4V3VAE2+TrendVAE2_ld8,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,1,43,67.174438,1.963702,36.401466,7294.591797,nan,0.589809,1.230750,1091433,256,74.70,15,forecast,False,ReLU,MAX_EPOCHS,46.59384918,47.08760834,59.52592468,13,1.010597,False,"[""80.91683960"", ""56.51113129"", ""51.34113312"", ""50.40562057"", ""50.04106903"", ""49.03111267"", ""48.86595154"", ""48.52481079"", ""48.25356674"", ""48.47917938"", ""47.77925110"", ""47.57170105"", ""46.94497299"", ""46.59384918"", ""47.08760834""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,8
activeG_fcast_r1,DB4V3VAE2+TrendVAE2_ld8,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,2,44,67.301422,1.456781,29.199682,5365.606934,nan,0.472245,0.657116,1091433,256,74.61,15,forecast,False,ReLU,MAX_EPOCHS,46.82909012,47.17147827,60.57718658,13,1.007311,False,"[""79.48307800"", ""55.95177460"", ""53.25938034"", ""51.69990158"", ""51.66945648"", ""51.00584030"", ""52.33563995"", ""50.38101578"", ""49.26269531"", ""48.42807770"", ""48.02953720"", ""49.60866547"", ""47.74515915"", ""46.82909012"", ""47.17147827""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,8
