experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,active_g_cfg,meta_predicted_best,meta_convergence_score
wavelet_search_r1_baseline,Coif10_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.908760,0.895213,14.352542,2398.227295,nan,0.332754,0.205508,6152975,256,43.65,7,False,False,ReLU,MAX_EPOCHS,44.11523819,44.11523819,54.25450134,6,1.000000,False,"[""48.09520340"", ""45.06705475"", ""44.77358246"", ""44.66521835"", ""44.40215302"", ""45.48889542"", ""44.11523819""]",1,94,0,3,Coif10WaveletV3,lt_fcast,False,44.402153,0.923214
wavelet_search_r1_baseline,Coif10_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.090805,1.012872,15.430777,2691.829102,nan,0.363783,0.265225,6152975,256,43.65,7,False,False,ReLU,MAX_EPOCHS,43.62181473,45.01447678,56.17673492,3,1.031926,False,"[""47.12604523"", ""45.03682709"", ""44.65065765"", ""43.62181473"", ""44.55266953"", ""43.91223145"", ""45.01447678""]",1,94,0,3,Coif10WaveletV3,lt_fcast,False,43.621815,0.925641
wavelet_search_r1_baseline,Coif10_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.896515,0.969567,15.204865,2222.194824,nan,0.358770,0.223914,6152975,256,44.05,7,False,False,ReLU,MAX_EPOCHS,43.72980499,44.37398148,54.49398041,5,1.014731,False,"[""49.43947601"", ""44.83879471"", ""44.83487701"", ""44.18802643"", ""45.32788849"", ""43.72980499"", ""44.37398148""]",1,94,0,3,Coif10WaveletV3,lt_fcast,False,43.729805,0.884512
wavelet_search_r1_baseline,Coif10_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.548233,1.082592,14.576136,2403.816895,nan,0.386428,0.289005,6155545,256,43.79,7,False,False,ReLU,MAX_EPOCHS,43.74109268,45.33992386,54.75106812,2,1.036552,False,"[""47.82373428"", ""44.50679016"", ""43.74109268"", ""44.61005020"", ""44.13189316"", ""45.16073608"", ""45.33992386""]",1,94,0,5,Coif10WaveletV3,lt_fcast,False,43.741093,0.914631
wavelet_search_r1_baseline,Coif10_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.090973,0.968931,14.245045,2317.872803,nan,0.346098,0.228019,6155545,256,44.50,7,False,False,ReLU,MAX_EPOCHS,42.88689423,43.35255432,54.17102051,5,1.010858,False,"[""50.73113251"", ""46.83369827"", ""45.67463684"", ""44.39218521"", ""43.25321198"", ""42.88689423"", ""43.35255432""]",1,94,0,5,Coif10WaveletV3,lt_fcast,False,42.886894,0.845376
wavelet_search_r1_baseline,Coif10_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,68.392441,1.241630,18.247789,2544.565674,nan,0.467683,0.473610,6155545,256,44.97,7,False,False,ReLU,MAX_EPOCHS,43.94481277,44.11537170,55.82331848,4,1.003881,False,"[""49.49217606"", ""46.32246399"", ""45.24342728"", ""44.38929749"", ""43.94481277"", ""44.35652924"", ""44.11537170""]",1,94,0,5,Coif10WaveletV3,lt_fcast,False,43.944813,0.887914
wavelet_search_r1_baseline,Coif10_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.817696,0.928798,14.205529,2133.549805,nan,0.339954,0.207692,6408975,256,44.39,7,False,False,ReLU,MAX_EPOCHS,43.46119690,43.97704697,53.95259094,4,1.011869,False,"[""48.18981171"", ""45.50178909"", ""44.12112427"", ""43.49942398"", ""43.46119690"", ""44.55237579"", ""43.97704697""]",1,192,0,3,Coif10WaveletV3,eq_bcast,False,43.461197,0.901875
wavelet_search_r1_baseline,Coif10_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.909149,1.013814,14.508821,2418.512451,nan,0.375943,0.264326,6408975,256,43.44,7,False,False,ReLU,MAX_EPOCHS,43.18925858,43.18925858,54.53694534,6,1.000000,False,"[""48.08460617"", ""44.56067657"", ""43.56136703"", ""45.27904892"", ""43.81612778"", ""44.00092697"", ""43.18925858""]",1,192,0,3,Coif10WaveletV3,eq_bcast,False,43.561367,0.905932
wavelet_search_r1_baseline,Coif10_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.322052,1.537311,17.039795,2189.137939,nan,0.537193,0.786695,6408975,256,43.23,7,False,False,ReLU,MAX_EPOCHS,43.35152435,44.34751511,53.94005203,1,1.022975,False,"[""48.92535019"", ""43.35152435"", ""43.43510437"", ""43.88298416"", ""43.86864853"", ""43.61464691"", ""44.34751511""]",1,192,0,3,Coif10WaveletV3,eq_bcast,False,43.351524,0.886075
wavelet_search_r1_baseline,Coif10_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,67.303711,1.203398,18.124720,2988.491699,nan,0.401673,0.352341,6411545,256,43.00,7,False,False,ReLU,MAX_EPOCHS,43.44067001,44.03666687,54.01862335,1,1.013720,False,"[""45.96143341"", ""43.44067001"", ""44.31044006"", ""45.44258499"", ""43.97260666"", ""43.95465088"", ""44.03666687""]",1,192,0,5,Coif10WaveletV3,eq_bcast,False,43.440670,0.945155
wavelet_search_r1_baseline,Coif10_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.028008,0.966351,14.643468,2254.000244,nan,0.360404,0.237603,6411545,256,43.53,7,False,False,ReLU,MAX_EPOCHS,43.32201004,44.33211899,55.25397110,5,1.023316,False,"[""49.81362915"", ""45.18354416"", ""45.61281204"", ""43.59925079"", ""44.94328308"", ""43.32201004"", ""44.33211899""]",1,192,0,5,Coif10WaveletV3,eq_bcast,False,43.322010,0.869682
wavelet_search_r1_baseline,Coif10_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'Coif10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.986732,0.920791,14.071774,2089.360107,nan,0.345390,0.222268,6411545,256,42.80,7,False,False,ReLU,MAX_EPOCHS,43.38843918,43.38843918,54.86912155,6,1.000000,False,"[""49.09214020"", ""47.63568497"", ""45.34669876"", ""44.09097290"", ""44.66445160"", ""45.79657745"", ""43.38843918""]",1,192,0,5,Coif10WaveletV3,eq_bcast,False,44.090973,0.898127
wavelet_search_r1_baseline,Symlet2_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,67.428650,1.079751,14.471399,2388.370361,nan,0.392247,0.289446,6163215,256,43.22,7,False,False,ReLU,MAX_EPOCHS,42.71646118,43.25215149,53.99632263,4,1.012541,False,"[""45.98094559"", ""43.66942215"", ""43.40435410"", ""45.22911453"", ""42.71646118"", ""43.84466553"", ""43.25215149""]",1,96,0,3,Symlet2WaveletV3,eq_fcast,False,42.716461,0.929004
wavelet_search_r1_baseline,Symlet2_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.070374,0.992875,14.594522,2532.814697,nan,0.362213,0.240292,6163215,256,42.85,7,False,False,ReLU,MAX_EPOCHS,43.38031006,44.02331924,54.54901886,5,1.014823,False,"[""46.73888397"", ""44.56269836"", ""43.43668365"", ""43.83545685"", ""44.52902222"", ""43.38031006"", ""44.02331924""]",1,96,0,3,Symlet2WaveletV3,eq_fcast,False,43.380310,0.928142
wavelet_search_r1_baseline,Symlet2_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.320122,1.077681,15.071635,2459.028809,nan,0.395703,0.292249,6163215,256,43.36,7,False,False,ReLU,MAX_EPOCHS,43.64989853,43.89528656,54.34306717,3,1.005622,False,"[""46.91628647"", ""45.34241104"", ""44.32839966"", ""43.64989853"", ""43.67035294"", ""44.48180389"", ""43.89528656""]",1,96,0,3,Symlet2WaveletV3,eq_fcast,False,43.649899,0.930378
wavelet_search_r1_baseline,Symlet2_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.296539,0.998140,16.500725,2437.365479,nan,0.370495,0.242005,6165785,256,42.76,7,False,False,ReLU,MAX_EPOCHS,44.23769379,45.29790115,54.96445847,4,1.023966,False,"[""49.07153702"", ""45.95193481"", ""44.34243393"", ""44.28639603"", ""44.23769379"", ""44.93049240"", ""45.29790115""]",1,96,0,5,Symlet2WaveletV3,eq_fcast,False,44.237694,0.901494
wavelet_search_r1_baseline,Symlet2_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.360855,1.037384,14.946325,2471.419434,nan,0.389235,0.287634,6165785,256,43.22,7,False,False,ReLU,MAX_EPOCHS,43.20019531,45.52513885,54.97845459,4,1.053818,False,"[""47.56278992"", ""44.02498627"", ""43.95269775"", ""43.20045853"", ""43.20019531"", ""43.62960434"", ""45.52513885""]",1,96,0,5,Symlet2WaveletV3,eq_fcast,False,43.200195,0.908277
wavelet_search_r1_baseline,Symlet2_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.383080,0.988643,14.065099,2440.508301,nan,0.363404,0.235579,6165785,256,43.20,7,False,False,ReLU,MAX_EPOCHS,43.52923203,45.17063522,54.63572311,4,1.037708,False,"[""46.83148575"", ""44.56777573"", ""43.75716019"", ""43.67591858"", ""43.52923203"", ""44.54208755"", ""45.17063522""]",1,96,0,5,Symlet2WaveletV3,eq_fcast,False,43.529232,0.929486
wavelet_search_r1_baseline,Symlet2_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.843369,0.928814,14.676273,2378.527832,nan,0.345336,0.214570,6152975,256,42.98,7,False,False,ReLU,MAX_EPOCHS,43.11292648,44.36085510,54.45594788,3,1.028946,False,"[""47.41997147"", ""46.14462280"", ""43.50476074"", ""43.11292648"", ""43.62459946"", ""44.85879517"", ""44.36085510""]",1,94,0,3,Symlet2WaveletV3,lt_fcast,False,43.112926,0.909172
wavelet_search_r1_baseline,Symlet2_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.725868,0.977202,14.489064,2498.158936,nan,0.349895,0.232152,6152975,256,42.74,7,False,False,ReLU,MAX_EPOCHS,43.48368073,43.95181656,54.72412109,4,1.010766,False,"[""46.60019302"", ""45.23524475"", ""43.85937881"", ""43.89572525"", ""43.48368073"", ""44.04436874"", ""43.95181656""]",1,94,0,3,Symlet2WaveletV3,lt_fcast,False,43.483681,0.933122
wavelet_search_r1_baseline,Symlet2_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.087242,1.294603,16.003380,2480.524902,nan,0.467966,0.535655,6152975,256,43.15,7,False,False,ReLU,MAX_EPOCHS,43.52427292,44.51020813,54.68304062,2,1.022653,False,"[""48.98180771"", ""44.65499496"", ""43.52427292"", ""44.19189072"", ""44.98521423"", ""44.25334549"", ""44.51020813""]",1,94,0,3,Symlet2WaveletV3,lt_fcast,False,43.524273,0.888580
wavelet_search_r1_baseline,Symlet2_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.235283,1.051937,16.340977,2158.502197,nan,0.391395,0.284269,6155545,256,42.67,7,False,False,ReLU,MAX_EPOCHS,42.96129990,42.96129990,53.90096283,6,1.000000,False,"[""47.27595139"", ""44.72313690"", ""43.32991409"", ""46.57567978"", ""43.75636673"", ""43.82570267"", ""42.96129990""]",1,94,0,5,Symlet2WaveletV3,lt_fcast,False,43.329914,0.916532
wavelet_search_r1_baseline,Symlet2_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.982841,0.998689,17.167694,2251.082275,nan,0.367968,0.236053,6155545,256,43.08,7,False,False,ReLU,MAX_EPOCHS,42.64416504,43.69016647,54.48884201,4,1.024529,False,"[""47.56246185"", ""44.89323044"", ""43.06018829"", ""43.68331528"", ""42.64416504"", ""42.88088608"", ""43.69016647""]",1,94,0,5,Symlet2WaveletV3,lt_fcast,False,42.644165,0.896593
wavelet_search_r1_baseline,Symlet2_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.968140,1.490702,17.418983,2433.109619,nan,0.592812,1.184182,6155545,256,42.64,7,False,False,ReLU,MAX_EPOCHS,43.41851044,43.45737457,54.37540436,2,1.000895,False,"[""47.25901031"", ""45.70886612"", ""43.41851044"", ""44.85066223"", ""45.90798187"", ""45.08300018"", ""43.45737457""]",1,94,0,5,Symlet2WaveletV3,lt_fcast,False,43.418510,0.918735
wavelet_search_r1_baseline,Symlet2_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.108597,0.978177,15.641880,2544.154785,nan,0.369619,0.261413,6408975,256,43.26,7,False,False,ReLU,MAX_EPOCHS,43.37280273,44.95926285,53.87615967,4,1.036577,False,"[""47.83024597"", ""45.05600739"", ""44.17564392"", ""43.75278854"", ""43.37280273"", ""44.11449814"", ""44.95926285""]",1,192,0,3,Symlet2WaveletV3,eq_bcast,False,43.372803,0.906807
wavelet_search_r1_baseline,Symlet2_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.539108,1.050229,15.138984,2014.675171,nan,0.370662,0.259392,6408975,256,43.14,7,False,False,ReLU,MAX_EPOCHS,42.75703812,44.68532944,54.29083633,3,1.045099,False,"[""46.22680283"", ""45.21713638"", ""45.42951202"", ""42.75703812"", ""43.81136322"", ""44.72536469"", ""44.68532944""]",1,192,0,3,Symlet2WaveletV3,eq_bcast,False,42.757038,0.924940
wavelet_search_r1_baseline,Symlet2_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.894600,0.985081,13.756092,2184.641113,nan,0.371605,0.244409,6408975,256,43.58,7,False,False,ReLU,MAX_EPOCHS,43.34408951,44.08883667,54.24867249,4,1.017182,False,"[""48.00946808"", ""44.83705139"", ""43.62309647"", ""44.80237198"", ""43.34408951"", ""44.10320663"", ""44.08883667""]",1,192,0,3,Symlet2WaveletV3,eq_bcast,False,43.344090,0.902824
wavelet_search_r1_baseline,Symlet2_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.401733,1.022971,14.842093,2126.868896,nan,0.374056,0.243486,6411545,256,43.14,7,False,False,ReLU,MAX_EPOCHS,43.86274719,44.80535126,55.06951141,4,1.021490,False,"[""47.97917175"", ""45.67098999"", ""44.51455688"", ""44.25774765"", ""43.86274719"", ""44.84528732"", ""44.80535126""]",1,192,0,5,Symlet2WaveletV3,eq_bcast,False,43.862747,0.914204
wavelet_search_r1_baseline,Symlet2_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.715363,0.969609,14.691810,2151.788818,nan,0.356867,0.219389,6411545,256,43.55,7,False,False,ReLU,MAX_EPOCHS,43.66360474,44.23875046,54.53218079,4,1.013172,False,"[""46.09186935"", ""44.55941010"", ""45.28060913"", ""44.30072403"", ""43.66360474"", ""43.75264359"", ""44.23875046""]",1,192,0,5,Symlet2WaveletV3,eq_bcast,False,43.663605,0.947317
wavelet_search_r1_baseline,Symlet2_bd192_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.857079,1.035229,15.061947,2693.485107,nan,0.377998,0.262124,6411545,256,43.02,7,False,False,ReLU,MAX_EPOCHS,43.11535645,43.41985321,54.28628159,3,1.007062,False,"[""49.04858017"", ""45.82559204"", ""45.15203094"", ""43.11535645"", ""43.21367264"", ""43.47131729"", ""43.41985321""]",1,192,0,5,Symlet2WaveletV3,eq_bcast,False,43.115356,0.879034
wavelet_search_r1_baseline,Symlet3_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.802589,1.083572,14.777274,2443.038330,nan,0.390231,0.291004,6163215,256,43.04,7,False,False,ReLU,MAX_EPOCHS,43.69549179,44.76267624,53.57143784,3,1.024423,False,"[""45.99201202"", ""46.01361847"", ""43.95064545"", ""43.69549179"", ""44.17525101"", ""44.39072418"", ""44.76267624""]",1,96,0,3,Symlet3WaveletV3,eq_fcast,False,43.695492,0.950067
wavelet_search_r1_baseline,Symlet3_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.820091,0.956984,15.833448,2819.091309,nan,0.356499,0.230807,6163215,256,43.22,7,False,False,ReLU,MAX_EPOCHS,43.90430450,44.19359589,54.27587509,4,1.006589,False,"[""48.47392273"", ""45.20355225"", ""44.30564880"", ""44.24938583"", ""43.90430450"", ""45.27653122"", ""44.19359589""]",1,96,0,3,Symlet3WaveletV3,eq_fcast,False,43.904305,0.905730
wavelet_search_r1_baseline,Symlet3_bd96_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.836182,1.137423,15.265298,2067.262451,nan,0.408789,0.348597,6163215,256,43.22,7,False,False,ReLU,MAX_EPOCHS,43.77833176,45.68565369,54.32758331,1,1.043568,False,"[""45.42271042"", ""43.77833176"", ""44.15157318"", ""44.06827545"", ""43.80043793"", ""44.88448715"", ""45.68565369""]",1,96,0,3,Symlet3WaveletV3,eq_fcast,False,43.778332,0.963798
wavelet_search_r1_baseline,Symlet3_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,67.479576,1.137645,15.697340,2418.750000,nan,0.415591,0.327739,6165785,256,42.95,7,False,False,ReLU,MAX_EPOCHS,44.09676361,44.45763397,55.53927612,5,1.008184,False,"[""49.17510986"", ""46.85521698"", ""44.68873596"", ""44.55427170"", ""44.10749435"", ""44.09676361"", ""44.45763397""]",1,96,0,5,Symlet3WaveletV3,eq_fcast,False,44.096764,0.896729
wavelet_search_r1_baseline,Symlet3_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.937050,1.027350,14.504148,2435.062012,nan,0.378358,0.261891,6165785,256,43.60,7,False,False,ReLU,MAX_EPOCHS,43.47355652,44.41756439,54.00779724,4,1.021715,False,"[""48.40869141"", ""45.69845963"", ""44.45322418"", ""43.51278305"", ""43.47355652"", ""44.06437302"", ""44.41756439""]",1,96,0,5,Symlet3WaveletV3,eq_fcast,False,43.473557,0.898053
wavelet_search_r1_baseline,Symlet3_bd96_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.489395,0.979305,14.210196,2277.621582,nan,0.362061,0.234822,6165785,256,42.91,7,False,False,ReLU,MAX_EPOCHS,43.13851166,43.99504471,54.27278900,5,1.019855,False,"[""47.03829575"", ""46.10968399"", ""43.81945801"", ""44.46081543"", ""44.82907867"", ""43.13851166"", ""43.99504471""]",1,96,0,5,Symlet3WaveletV3,eq_fcast,False,43.138512,0.917093
wavelet_search_r1_baseline,Symlet3_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.960190,0.948968,14.007936,2162.482666,nan,0.350334,0.217835,6152975,256,43.23,7,False,False,ReLU,MAX_EPOCHS,43.45011520,44.47707748,54.23470688,3,1.023635,False,"[""47.03928757"", ""46.57145691"", ""43.78723526"", ""43.45011520"", ""43.63732910"", ""43.98313141"", ""44.47707748""]",1,94,0,3,Symlet3WaveletV3,lt_fcast,False,43.450115,0.923698
wavelet_search_r1_baseline,Symlet3_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.422615,1.246367,15.733664,2607.375488,nan,0.426666,0.427335,6152975,256,42.60,7,False,False,ReLU,MAX_EPOCHS,42.70798492,44.31536484,54.54214096,2,1.037637,False,"[""45.95346069"", ""44.74578094"", ""42.70798492"", ""43.29650879"", ""44.50278091"", ""43.65245819"", ""44.31536484""]",1,94,0,3,Symlet3WaveletV3,lt_fcast,False,42.707985,0.929375
wavelet_search_r1_baseline,Symlet3_bd94_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.340775,1.065155,15.833877,2594.180664,nan,0.364791,0.299301,6152975,256,43.26,7,False,False,ReLU,MAX_EPOCHS,43.30350494,44.16112518,54.16385651,2,1.019805,False,"[""48.76609039"", ""45.02693558"", ""43.30350494"", ""44.88854980"", ""43.95808411"", ""44.39054871"", ""44.16112518""]",1,94,0,3,Symlet3WaveletV3,lt_fcast,False,43.303505,0.887984
wavelet_search_r1_baseline,Symlet3_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.956612,0.958005,16.032064,2358.510498,nan,0.359189,0.225415,6155545,256,42.69,7,False,False,ReLU,MAX_EPOCHS,43.38807297,43.75473022,54.00043869,5,1.008451,False,"[""46.79827881"", ""45.89584351"", ""45.44659042"", ""43.94847107"", ""45.12390518"", ""43.38807297"", ""43.75473022""]",1,94,0,5,Symlet3WaveletV3,lt_fcast,False,43.388073,0.927130
wavelet_search_r1_baseline,Symlet3_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.403458,1.327448,16.701952,2521.942139,nan,0.496939,0.673575,6155545,256,43.24,7,False,False,ReLU,MAX_EPOCHS,43.14405441,44.07353592,54.37027359,3,1.021544,False,"[""47.50567627"", ""44.60881805"", ""44.48790359"", ""43.14405441"", ""43.95236969"", ""44.93635178"", ""44.07353592""]",1,94,0,5,Symlet3WaveletV3,lt_fcast,False,43.144054,0.908187
wavelet_search_r1_baseline,Symlet3_bd94_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.284019,1.437742,17.193178,1819.445801,nan,0.567488,1.031444,6155545,256,43.08,7,False,False,ReLU,MAX_EPOCHS,43.14582062,45.33895111,54.36049271,2,1.050831,False,"[""47.07564545"", ""45.50473404"", ""43.14582062"", ""43.96689987"", ""43.46271896"", ""44.06702805"", ""45.33895111""]",1,94,0,5,Symlet3WaveletV3,lt_fcast,False,43.145821,0.916521
wavelet_search_r1_baseline,Symlet3_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.213364,0.941404,15.260663,2614.063477,nan,0.346646,0.214080,6408975,256,43.22,7,False,False,ReLU,MAX_EPOCHS,43.62037659,43.62037659,54.01748276,6,1.000000,False,"[""47.20450592"", ""44.76836777"", ""43.81457901"", ""44.78705978"", ""44.12369156"", ""44.03464127"", ""43.62037659""]",1,192,0,3,Symlet3WaveletV3,eq_bcast,False,43.814579,0.928186
wavelet_search_r1_baseline,Symlet3_bd192_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'Symlet3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,64.308517,1.157346,17.770916,2438.120117,nan,0.431964,0.461790,6408975,256,42.98,7,False,False,ReLU,MAX_EPOCHS,43.78125000,44.86989212,54.63306808,2,1.024865,False,"[""47.81340408"", ""43.96090317"", ""43.78125000"", ""44.53975677"", ""44.73671341"", ""44.19414520"", ""44.86989212""]",1,192,0,3,Symlet3WaveletV3,eq_bcast,False,43.781250,0.915669
